ISIN,NAME,Country
TW0003041000,ALI,EM
TW0003042008,TXC,EM
TW0003044004,TRIPOD TECHNOLOGY,EM
TW0003045001,TAIWAN MOBILE,EM
TW0003048005,EDOM TECHNOLOGY,EM
TW0003049003,HANNSTOUCH SOLUTION,EM
TW0003056008,ZONGTAI REAL ESTATE DEV.,EM
TW0003057006,PROMISE TECHNOLOGY,EM
TW0003059002,ALTEK,EM
TW0003060000,MIN AIK TECHNOLOGY,EM
TW0003062006,CYBERTAN TECH.,EM
TW0003068003,MAG.LAYERS SCIEN.-TCS. DEAD - DELIST.12/06/18,EM
TW0003078002,CHANNEL WELL TECHNOLOGY,EM
TW0003081006,LAND MARK OPEL.,EM
TW0003083002,CHINESE GAMER INTL.,EM
TW0003088001,AXIOMTEK,EM
TW0003090007,NICHIDENBO,EM
TW0003105003,WIN SEMICONDUCTORS,EM
TW0003131009,GRAND PLASTIC TECHNOLOGY,EM
TW0003152005,ADVANCED CERAMIC X,EM
TW0003163002,BROWAVE,EM
TW0003167003,TALIANG TECHNOLOGY,EM
TW0003176004,MEDIGEN BIOTECHNOLOGY,EM
TW0003189007,KINSUS INTCONN.TECH.,EM
TW0003205001,SAGITTARIUS LIFE SCIENCE,EM
TW0003211009,DYNAPACK INTL.TECH.,EM
TW0003217006,ARGOSY RESEARCH,EM
TW0003218004,UNIVERSAL VIS.BIOTECH.,EM
TW0003227005,PIXART IMAGING,EM
TW0003228003,RDC SEMICONDUCTOR,EM
TW0003231007,WISTRON,EM
TW0003234001,TRUELIGHT,EM
TW0003257002,CHAMPION MICROELECTRONIC,EM
TW0003260006,ADATA TECHNOLOGY,EM
TW0003264008,ARDENTEC,EM
TW0003289005,INTEGRATED SERVICE TECH.,EM
TW0003293007,INTERNATIONAL GAMES SY.,EM
TW0003299004,BOTHHAND ENTERPRISE DEAD - DELIST.28/11/18,EM
TW0003324000,AURAS TECHNOLOGY,AMER
TW0003338000,TAISOL ELTN.,EM
TW0003356002,GEOVISION,EM
TW0003357000,TAI-TECH ADVD.ELTN.,EM
TW0003362000,ABILITY OPTO-ELTN.TECH.,EM
TW0003363008,FOCI FIBER OPTIC COMMS.,EM
TW0003374005,XINTEC,EM
TW0003376000,SHIN ZU SHING,EM
TW0003380002,ALPHA NETWORKS,EM
TW0003388005,TOPCO TECHNOLOGIES,EM
TW0003406005,GENIUS ELECTRONIC OPTC.,EM
TW0003413001,FOXSEMICON INTEG.TECH.,EM
TW0003443008,GUC,EM
TW0003450003,ELITE ADVD.LASER,EM
TW0003454005,VIVOTEK,EM
TW0003455002,UTECHZONE,EM
TW0003474003,INOTERA MEMORIES DEAD - DELIST.06/12/16,EM
TW0003479002,AVALUE TECHNOLOGY,EM
TW0003481008,INNOLUX,EM
TW0003483004,FORCECON TECH.,EM
TW0003490009,SINGLE WELL INDUSTRIAL,EM
TW0003491007,UNIVERSAL MCRWV.TECH.,EM
TW0003498002,USUN TECHNOLOGY,EM
TW0003501003,WELL SHIN TECHNOLOGY,EM
TW0003504007,YOUNG OPTICS,EM
TW0003508008,WAYS TECHNICAL,EM
TW0003514006,GINTECH ENERGY DEAD - DELIST.30/09/18,EM
TW0003515003,ASROCK,EM
TW0003519005,GREEN ENERGY TECHNOLOGY DEAD - DELIST.01/05/19,EM
TW0003520003,JHEN VEI ELECTRONIC,EM
TW0003526000,ALLTOP TECHNOLOGY,EM
TW0003527008,MACROBLOCK,EM
TW0003529004,EMEMORY TECHNOLOGY,EM
TW0003530002,SILICON OPTRONICS,EM
TW0003532008,FORMOSA SUMCO TECHNOLOGY,EM
TW0003533006,LOTES,EM
TW0003540001,THERMALTAKE TECHNOLOGY,EM
TW0003541009,CYPRESS TECHNOLOGY,EM
TW0003545000,FOCALTECH SYSTEMS,EM
TW0003546008,USERJOY TECHNOLOGY,EM
TW0003548004,JARLLYTEC,EM
TW0003552006,TUNG THIH ELECTRONIC,EM
TW0003556007,EGALAX EMPIA TECHNOLOGY,EM
TW0003557005,JIA WEI LIFESTYLE,EM
TW0003558003,SENAO NETWORKS,EM
TW0003561007,SOLARTECH ENERGY DEAD - DELIST.30/09/18,EM
TW0003563003,MACHVISION,EM
TW0003576005,UNITED RENEWABLE ENERGY,EM
TW0003583001,SCIENTECH,EM
TW0003587002,MATERIALS ANALYSIS TECH.,EM
TW0003592002,RAYDIUM SEMI-CONDUCTOR,EM
TW0003596003,ARCADYAN TECHNOLOGY,EM
TW0003607008,COXON PRECISE INDL.,EM
TW0003611000,TSC AUTO ID TECHNOLOGY,EM
TW0003617007,CYBERPOWER SYSTEMS,EM
TW0003622007,YOUNG FAST OPEL.,EM
TW0003630000,NEWMAX TECHNOLOGY,EM
TW0003645008,TAIMIDE TECH,EM
TW0003653002,JENTECH PRECISION INDL.,EM
TW0003658001,HERMES MICROVISION DEAD - DELIST.22/11/16,EM
TW0003679007,NISHOKU TECHNOLOGY,EM
TW0003680005,GUDENG PRECISION INDL.,EM
TW0003682001,ASIA PACIFIC TELECOM,EM
TW0003686002,DANEN TECHNOLOGY,EM
TW0003688008,HLJ TECHNOLOGY,EM
TW0003691002,GIGASOLAR MATERIALS,EM
TW0003698007,LEXTAR ELECTRONICS DEAD - DELIST.06/01/21,EM
TW0003702007,WPG HOLDINGS,EM
TW0003703005,CONTINENTAL HOLDINGS,EM
TW0003704003,UNIZYX HOLDING,EM
TW0003705000,YUNGSHIN GLOBAL HOLDING,EM
TW0003706008,MITAC HOLDINGS,EM
TW0003707006,EPISIL HOLDING,EM
TW0003708004,SWANCOR HOLDING,EM
TW0003711008,ASE TECHNOLOGY HOLDING,EM
TW0003712006,FIT HOLDING,EM
TW0003714002,ENNOSTAR,EM
TW0004103007,MICROLIFE DEAD - DELIST.12/11/18,EM
TW0004104005,EXCELSIOR MEDICAL,EM
TW0004105002,TTY BIOPHARM,EM
TW0004107008,BIOTEQUE,EM
TW0004108006,PHYTOHEALTH,EM
TW0004114004,SYNMOSA BIOPHARMA,EUR
TW0004117007,GENERAL BIOLOGICALS,EM
TW0004119003,SCI PHARMTECH,EM
TW0004123005,CENTER LABORATORIES,EM
TW0004126008,PACIFIC HOSPITAL SUPPLY,EM
TW0004128004,MICROBIO,EM
TW0004129002,UNITED ORTHOPEDIC,AMER
TW0004132006,GOLDEN BIOTECHNOLOGY,EM
TW0004133004,ABNOVA (TAIWAN),EM
TW0004142005,ADIMMUNE,EM
TW0004147004,TAIMED BIOLOGICS,EM
TW0004152004,TAIWAN LIPOSOME,EM
TW0004161005,BIOPTIK TECHNOLOGY,EM
TW0004162003,PHARMAENGINE,EM
TW0004163001,INTAI TECHNOLOGY,EM
TW0004164009,CHC HEALTHCARE,EM
TW0004167002,SAVIOR LIFETEC,EM
TW0004168000,GLYCONEX,EM
TW0004171004,GENEREACH BIOTECHNOLOGY,EM
TW0004174008,OBI PHARMA,EM
TW0004180005,TWI PHARMACEUTICALS DEAD - DELIST.04/08/19,EM
TW0004306006,YC,EM
TW0004401005,TOUNGLOONG TEX.MNFG.,EM
TW0004414008,ROO HSING,EM
TW0004426002,LI CHENG ENTERPRISE,EM
TW0004438007,QUANG VIET ENTERPRISE,EM
TW0004506001,GOLDEN FRIENDS,EM
TW0004526009,TONG-TAI MACH.& TOOL,EM
TW0004532007,RECHI PRECISION,EM
TW0004536008,TOPKEY,EM
TW0004540000,TBI MOTION TECHNOLOGY,EM
TW0004551007,GLOBAL PMX,EM
TW0004564000,MOSA INDUSTRIAL,EM
TW0004576004,HIWIN MIKROSYSTEM,EM
TW0004721006,MECHEMA CHEMICALS INT,EM
TW0004722004,QUALIPOLY CHEMICAL,EM
TW0004725007,TAIWAN PROSPERITY CHM. DEAD - DELIST.18/01/21,EM
TW0004726005,MYCENAX BIOTECH,EM
TW0004736004,TAIDOC TECHNOLOGY,EM
TW0004739008,COREMAX,EM
TW0004743000,ONENESS BIOTECH,EM
TW0004746003,FORMOSA LABORATORIES,EM
TW0004766001,NAN PAO RESINS CHEMICAL,EM
TW0004904008,FAR EASTONE TELECOM.,EM
TW0004906003,GEMTEK TECHNOLOGY,EM
TW0004911003,G&E HERBAL BIOTECHNOLOGY,EM
TW0004915004,PRIMAX ELECTRONICS,EM
TW0004919006,NUVOTON TECHNOLOGY,EM
TW0004934005,TAINERGY TECH,EM
TW0004938006,PEGATRON,EM
TW0004942008,CHIA CHANG,EM
TW0004953005,WISTRON INFO TECH.,EM
TW0004960000,CHI MEI MATERIALS TECH.,EM
TW0004961008,FITIPOWER INTEGRATED TECHNOLOGY,EM
TW0004968003,RICHWAVE TECHNOLOGY,EM
TW0004976006,CALIN TECHNOLOGY,EM
TW0004979000,LUXNET,EM
TW0004994009,X LEGEND ENTERTAINMENT,EM
TW0005007009,SAN SHING FASTECH,EM
TW0005009005,GLORIA MATERIAL TECH.,EM
TW0005203004,CYBERLINK,EM
TW0005222004,TRANSCOM,EM
TW0005234009,DAXIN MATERIALS,EM
TW0005245005,WISECHIP SEMICONDUCTOR,EM
TW0005263008,BROGENT TECHNOLOGIES,EM
TW0005269005,ASMEDIA TECHNOLOGY,EM
TW0005274005,ASPEED TECHNOLOGY,EM
TW0005283006,HERAN,EM
TW0005285001,JIH LIN TECHNOLOGY,EM
TW0005287007,ADDCN TECHNOLOGY,EM
TW0005289003,INNODISK,EM
TW0005299002,EXCELLIANCE MOS,EM
TW0005305007,LITE-ON SEMICONDUCTOR DEAD - DELIST.30/11/20,EM
TW0005306005,KMC KUEI MENG INTL.,EM
TW0005309009,SYSGRATION,EM
TW0005340004,BAOTEK INDUSTRIAL MATS.,EM
TW0005346001,POWERCHIP TECHNOLOGY DEAD - DELIST.11/12/12,EM
TW0005347009,VANGD.INTL.SEMICON.,EM
TW0005349005,BOARDTEK ELECTRONICS DEAD - DELIST.04/11/20,EM
TW0005351001,ETRON TECHNOLOGY,EM
TW0005356000,SIRTEC INTERNATIONAL,EM
TW0005371009,CORETRONIC,EM
TW0005387005,PROMOS TECHS. DEAD - DELIST.26/03/12,EM
TW0005388003,SERCOMM,EM
TW0005392005,AVY PRECISION TECH.,EM
TW0005403000,DIMERCO DATA SY.,EM
TW0005425003,TAIWAN SEMICONDUCTOR,EM
TW0005434005,TOPCO SCIENTIFIC,EM
TW0005439004,FIRST HI-TEC ENTERPRISE,EM
TW0005443006,GALLANT PRECN.MACHINING,EM
TW0005457006,SPEED TECHNOLOGY,EM
TW0005469001,HANNSTAR BOARD,EM
TW0005471007,SONIX TECHNOLOGY,EM
TW0005474001,YUAN HIGH-TECH DEV.,EM
TW0005478002,SOFT-WORLD INTL.,EM
TW0005483002,SINO-AMER.SILICON PRDS.,EM
TW0005490007,XAC AUTOMATION,EM
TW0005512008,RICH DEVELOPMENT,EM
TW0005521009,KUNG SING ENGR.,EM
TW0005522007,FARGLORY LAND DEV.,EM
TW0005525000,SWEETEN RLST.DEV.,EM
TW0005530000,LUNGYEN LIFE SERVICE,EM
TW0005531008,SHINING BUILDING BUS.,EM
TW0005534002,CHONG HONG CON.,EM
TW0005536007,ACTER,EM
TW0005604003,CHUNG LIEN TRSP.,EM
TW0005607006,FARGLORY F T Z INVESTMENT HOLDING,EM
TW0005609002,DIMERCO EXPRESS (TAIWAN),EM
TW0005820005,JIH SUN FINL.HLDG.,EM
TW0005876007,SHANGHAI COMMERCIAL,EM
TW0005880009,TAIWAN COOP.FINL.HLDG.,EM
TW0005903009,TAIWAN FAMILYMART,EM
TW0005904007,POYA INTL.,EM
TW0006005002,CAPITAL SECURITIES,EM
TW0006008006,KGI SECURITIES DEAD - DELIST.08/01/13,EM
TW0006016009,CONCORD SECS.,EM
TW0006024003,CAPITAL FUTURES,EM
TW0006104003,GENESYS LOGIC,EM
TW0006107006,SINO-AMERICAN ELECTRONIC DEAD - DELIST.26/06/18,EM
TW0006108004,APCB,EM
TW0006111008,SOFTSTAR ENTM.,EM
TW0006112006,SYSAGE TECH.,EM
TW0006115009,I-SHENG ELEC.WIRE & CAB.,EM
TW0006116007,HANNSTAR DISPLAY,EM
TW0006120009,DARWIN PRECISIONS,EM
TW0006121007,SIMPLO TECHNOLOGY,EM
TW0006125008,KENMEC MECHANICAL ENGR.,EM
TW0006127004,LEATEC FINE CMC.,EM
TW0006128002,GENERAL PLASTIC INDL.,EM
TW0006138001,ANPEC ELECTRONICS,EM
TW0006139009,L & K ENGR.,EM
TW0006143001,NETRONIX,EM
TW0006146004,SPORTON INTL.,EM
TW0006147002,CHIPBOND TECH.,EM
TW0006150006,TUL,EM
TW0006153000,CAREER TECH.(MNFG.),EM
TW0006166002,ADLINK TECHNOLOGY,EM
TW0006173008,PROSPERITY DIELECTRICS,EM
TW0006175003,LITON TECHNOLOGY,EM
TW0006176001,RADIANT OPTO-ELECTRONICS,EM
TW0006177009,DA-LI DEVELOPMENT,EM
TW0006180003,GAMANIA DIG.ENTM.,EM
TW0006182009,WAFER WORKS,EM
TW0006183007,TRADE-VAN INFO.SERVICES,EM
TW0006187008,ALL RING TECH,EM
TW0006188006,QUANTA STORAGE,EM
TW0006189004,PROMATE ELECTRONIC,EM
TW0006191000,GLOBAL BRANDS MANF.,EM
TW0006192008,LUMAX INTL.,EUR
TW0006196009,MARKETECH INTL.,PAC
TW0006197007,JESS-LINK PRODUCTS,EM
TW0006202005,HOLTEK SEMICON.,EM
TW0006206006,FLYTECH TECH.,EM
TW0006207004,LASER TEK TAIWAN,EM
TW0006208002,HIGH LIGHT TECH.,EM
TW0006209000,KINKO OPTICAL,EM
TW0006213002,ITEQ,EM
TW0006214000,SYSTEX,EM
TW0006220007,YFC-BONEAGLE ELECTRIC,EM
TW0006223001,MPI,EM
TW0006224009,POLYTRONICS TECH.,EM
TW0006230006,NIDEC CHAUN-CHOUNG TECHNOLOGY,EM
TW0006231004,INSYDE SOFTWARE,EM
TW0006239007,POWERTECH TECHNOLOGY,EM
TW0006244007,MOTECH INDUSTRIES,EM
TW0006245004,LANNER ELECTRONICS,EM
TW0006251002,DYNAMIC ELECTRONICS,EM
TW0006257009,SIGURD MICROELECTRONICS,EM
TW0006261001,YOUNGTEK ELTN.,EM
TW0006269004,FLEXIUM INTERCONNECT,EM
TW0006271000,TONG HSING ELT.INDS.,EM
TW0006274004,TAIWAN UNION TECHNOLOGY,AMER
TW0006277007,ATEN INTERNATIONAL,EM
TW0006278005,TAIWAN SURFACE MUG.TECH.,EM
TW0006279003,HU LANE ASSOCIATE,EM
TW0006281009,E-LIFE MALL,EM
TW0006282007,ACBEL POLYTECH,EM
TW0006283005,SHUN ON ELECTRONIC,EM
TW0006284003,INPAQ TECHNOLOGY,EM
TW0006285000,WISTRON NEWEB,EM
TW0006286008,RICHTEK TECHNOLOGY DEAD - DELIST.29/04/16,EM
TW0006290000,LONGWELL,EM
TW0006409006,VOLTRONIC POWER TECH.,EM
TW0006411002,AMAZING MICROELECTRONIC,EM
TW0006412000,CHICONY POWER TECHNOLOGY,EM
TW0006414006,ENNOCONN,EM
TW0006416001,CASWELL,EM
TW0006426000,APOGEE OPTOCOM CO.,EM
TW0006438005,SCHMID AUTOMATION ASIA,EM
TW0006443005,TSEC,EM
TW0006446008,PHARMAESSENTIA,EM
TW0006449002,APAQ TECHNOLOGY,EM
TW0006462005,EGIS TECHNOLOGY,EM
TW0006472004,BORA PHARMACEUTICALS,EM
TW0006488000,GLOBALWAFERS,EM
TW0006491004,PEGAVISION,EM
TW0006492002,SENHWA BIOSCIENCES,EM
TW0006504004,NAN LIU ENTERPRISE,EM
TW0006505001,FORMOSA PETROCHEMICAL,EM
TW0006509003,TAIWAN HOPAX CHEMS.MNFG.,EM
TW0006510001,CHUNGHWA PRECN.TEST TECH.,EM
TW0006531007,AP MEMORY TECH.,EM
TW0006533003,ANDES TECHNOLOGY,EM
TW0006535008,LUMOSA THERAPEUTICS,EM
TW0006538002,BRAVE C&H SUPPLY,EM
TW0006547003,MEDIGEN VACCINE BIOLOGICS,EM
TW0006548001,CHANG WAH TECHNOLOGY,EM
TW0006552003,JMC ELECTRONICS,EM
TW0006558000,SYNERGY SCIENTECH,EM
TW0006561004,CHIEF TELECOM,EM
TW0006568009,RAFAEL MICROELECTRONICS,EM
TW0006576002,FORESEE PHARMACEUTICALS,EM
TW0006581002,TAIWAN STEEL UNION,EM
TW0006582000,SHIN FOONG CHEMICAL INDUSTRY,EM
TW0006586001,CHO PHARMA,EM
TW0006588007,EAST TENDER OPTOELECTRONICS,EM
TW0006589005,EIRGENIX,EM
TW0006605009,DEPO AUTO PARTS IND.,EM
TW0006643000,M31 TECHNOLOGY CORPORATION,EM
TW0006657000,ENERGENESIS BIOMEDICAL,EM
TW0006665003,HEALTHCONN,EM
TW0006668007,ZHONG YANG TECHNOLOGY COLTD,EM
TW0006669005,WIWYNN CORPORATION,EM
TW0006670003,FUSHENG PRECISION,EM
TW0006679004,ZILLTEK TECHNOLOGY,EM
TW0006683006,KEYSTONE MICROTECH,EM
TW0006689003,ECLOUDVALLEY DIGITAL TECHNOLOGY,EM
TW0006691009,YANKEY ENGINEERING,EM
TW0006706005,FITTECH,EM
TW0006712003,EVER SUPREME BIO TECHNOLOGY,EM
TW0006715006,LINTES TECHNOLOGY,EM
TW0006803000,ECOVE ENVIRONMENT,EM
TW0008008004,LITE-ON IT DEAD - DELIST.12/07/13,EM
TW0008016007,SITRONIX TECHNOLOGY,EM
TW0008021007,TOPOINT TECHNOLOGY,EM
TW0008027004,E&R ENGINEERING,EM
TW0008028002,PHNX.SCN.INTL.CORP.,EM
TW0008039009,TAIFLEX SCIENTIFIC,EM
TW0008042003,TAIWAN CHINSAN ELT.INDL.,EM
TW0008044009,PCHOME ONLINE,EM
TW0008046004,NAN YA PRINTED CUB.,EM
TW0008050006,IBASE TECHNOLOGY,PAC
TW0008069006,E INK HOLDINGS,EM
TW0008070004,CHANG WAH ELTMAT.,EM
TW0008076001,FIRICH ENTERPRISES,EM
TW0008078007,COMPAL COMMUNICATIONS DEAD - DELIST.27/02/14,EM
TW0008081001,GLOBAL MIXED-MODE TECH.,EM
TW0008083007,PRO-HAWK,EM
TW0008086000,ADVANCED WRLS.SEMICON.,EM
TW0008091000,FEEDBACK TECH.,EM
TW0008105008,GIANTPLUS TECH.,EM
TW0008109000,P-DUKE TECHNOLOGY,EM
TW0008110008,WALTON ADVANCED ENGR.,EM
TW0008112004,SUPREME ELECTRONICS,EM
TW0008114000,POSIFLEX TECHNOLOGIES,EM
TW0008131004,FORMOSA ADVANCED TECHS.,EM
TW0008150004,CHIPMOS TECHNOLOGIES,EM
TW0008155003,ALLIED CIRCUIT,EM
TW0008163007,DARFON ELECTRONICS,EM
TW0008210006,CHENBRO MICOM,EM
TW0008213000,TAIWAN PCB TECHVEST,EM
TW0008215005,BENQ MATERIALS,EM
TW0008234006,NEXCOM INTERNATIONAL,EM
TW0008255001,ACTRON TECHNOLOGY,EM
TW0008271008,APACER TECHNOLOGY,EM
TW0008299009,PHISON ELECTRONICS,EM
TW0008341009,SUNNY FRIEND ENV.TECH.,EM
TW0008349002,QST INTERNATIONAL,EM
TW0008358003,CO-TECH DEVELOPMENT,EM
TW0008359001,CASHBOX PARTYWORLD,EM
TW0008383001,CHEN FULL INTL.,EM
TW0008415001,BRIGHTON-BEST INTL.,EM
TW0008422007,CLEANAWAY,EM
TW0008436007,TCI,EM
TW0008446006,HIM INTERNATIONAL MUSIC,EM
TW0008454000,MOMO COM,EM
TW0008462003,POWER WIND HEALTH INDUSTRY,EM
TW0008464009,NIEN MADE ENTERPRISE,EM
TW0008489006,SAMEBEST,EM
TW0008916008,KWONG LUNG ENTERPRISE,EM
TW0008926007,TAIWAN COGENERATION,EM
TW0008936006,KUO TOONG INTERNATIONAL,EM
TW0008938002,ADVANCED INTL.MULTITECH,EM
TW0008942004,XXENTRIA TECH.MATERIALS,EM
TW0008996000,KAORI HEAT TREATMENT,EM
TW0009904003,POU CHEN,EM
TW0009905000,GT.CHINA MTL.IND.,EM
TW0009907006,TON YI INDUSTRIAL,EM
TW0009910000,FENG TAY ENTERPRISES,EM
TW0009911008,TAIWAN SAKURA,EM
TW0009914002,MERIDA INDUSTRY,EM
TW0009917005,TAIWAN SECOM,EM
TW0009919001,KANG NA HSIUNG ENTER.,EM
TW0009921007,GIANT MNFG.,EM
TW0009924001,TAIWAN FU HSING INDL.,EM
TW0009925008,TAIWAN SHIN KONG SCTY.,EM
TW0009927004,THYE MING INDL.,EM
TW0009930008,CHC RESOURCES,EM
TW0009933002,CTCI,EM
TW0009934000,GLOBE UNION INDL.,EM
TW0009935007,CHING FENG HOME FASHIONS,EM
TW0009938001,TAIWAN PAIHO,EM
TW0009939009,TAIWAN HON CHUAN ENTER.,EM
TW0009940007,SINYI REALTY,EM
TW0009941005,YULON FINANCE,EM
TW0009942003,NAK SEALING TECHS.,EM
TW0009943001,HOLIDAY ENTERTAINMENT,EM
TW0009945006,RUENTEX DEV.,EM
TW0009946004,SAN FAR PROPERTY,EM
TW0009951004,MACAUTO INDUSTRIAL,EM
TW0009958009,CENTURY IOSTL.INDUSTRIAL,EM
UA4000117501,UKRNAFTA,SA
UA4000143135,MOTOR SICH (UKE),SA
UG0000000386,STANBIC BANK OF UGANDA,Other
UG0000001145,UMEME,Other
US0003071083,AAC HOLDINGS DEAD - DELIST.15/12/20,AMER
US0003602069,AAON,AMER
US0003611052,AAR,AMER
US00081T1088,ACCO BRANDS,AMER
US0008681092,ACNB,AMER
US0008991046,ADMA BIOLOGICS,AMER
US00090Q1031,ADT,AMER
US0009571003,ABM INDS.,AMER
US00101J1060,ADT DEAD - DELIST.02/05/16,AMER
US0010551028,AFLAC,AMER
US0010841023,AGCO,AMER
US00108J1097,ACM RESEARCH CL.A,AMER
US0012041069,AGL RESOURCES DEAD - DELIST.01/07/16,AMER
US0012281053,AG MORTGAGE INV.TRUST,AMER
US00123Q1040,AGNC INVESTMENT REIT,AMER
US0012821023,AH BELO CLASS A,AMER
US00130H1059,AES,AMER
US0015471081,AK STEEL HLDG. DEAD - DELIST.14/03/20,AMER
US00163U1060,AMAG PHARMACEUTICALS DEAD - DELIST.17/11/20,AMER
US00164V1035,AMC NETWORKS CL.A,AMER
US00165C1045,AMC ENTERTAINMENT HDG. CL.A,AMER
US0017441017,AMN HLTHCR.SVS.,AMER
US00181T1079,A-MARK PRECIOUS METALS,AMER
US00182C1036,ANI PHARMACEUTICALS,PAC
US00183L1026,ANGI A,AMER
US00184X1054,AOL DEAD - DELIST.23/06/15,AMER
US00187Y1001,API GROUP,AMER
US00191G1031,ARC DOCUMENT SOLUTIONS,AMER
US00191U1025,ASGN,AMER
US00206R1023,AT&T,AMER
US0021211018,A10 NETWORKS,AMER
US00215F1075,ATN INTERNATIONAL,AMER
US00234P1021,A V HOMES DEAD - DELIST.03/10/18,AMER
US0024441075,AVX DEAD - DELIST.30/03/20,AMER
US00246W1036,AXT,AMER
US0024741045,AZZ,AMER
US0028241000,ABBOTT LABORATORIES,AMER
US00287Y1091,ABBVIE,AMER
US0028962076,ABERCROMBIE & FITCH 'A',AMER
US00289Y1073,ABEONA THERAPEUTICS,AMER
US00300A1043,ABERDEEN ASST.MAN.UNSP. ADR,EUR
US0036541003,ABIOMED,AMER
US0038303048,ABRAXAS PETROLEUM,AMER
US0038813079,ACACIA RESH.-ACI.TECHS.,AMER
US00401C1080,ACACIA COMMUNICATIONS DEAD - DELIST.02/03/21,AMER
US00404A1097,ACADIA HEALTHCARE CO.,AMER
US0042251084,ACADIA PHARMACEUTICALS,AMER
US0042391096,ACADIA REAL.TST.SHRE. BEN INT,AMER
US00430H1023,ACCELERATE DIAGNOSTICS,AMER
US00434H1086,ACCELERON PHARMA,AMER
US0043971052,ACCURAY,AMER
US0044491043,ACHAOGEN,AMER
US00444T1007,ACELRX PHARMACEUTICALS,AMER
US0044981019,ACI WORLDWIDE,AMER
US00461U1051,ACLARIS THERAPEUTICS,AMER
US00484M6012,ACORDA THERAPEUTICS,AMER
US00489F1066,ACRE REAL.INVRS. DEAD - DEAD.21/07/17,AMER
US00489Q1022,ACRES COMMERCIAL REALTY,AMER
US00507G1022,ACTELION SPN.ADR 4:1 DEAD - DELIST.07/12/17,EUR
US00507V1098,ACTIVISION BLIZZARD,AMER
US00508Y1029,ACUITY BRANDS,AMER
US0050941071,ACTUA DEAD - DELIST.12/09/18,AMER
US0050981085,ACUSHNET HOLDINGS,AMER
US00547W2089,ADAMIS PHARMACEUTICALS,AMER
US00548A1060,ADAMAS PHARMACEUTICALS,AMER
US00653A1079,ADAPTIMMUNE THERAPEUTICS ADR 1:6,EUR
US0067391062,ADDUS HOMECARE,AMER
US00724F1012,ADOBE (NAS),AMER
US00737L1035,ADTALEM GLOBAL EDUCATION,AMER
US00738A1060,ADTRAN,AMER
US00751Y1064,ADV.AUTO PARTS,AMER
US0076243072,ADVAXIS,AMER
US00762W1071,ADVISORY BOARD DEAD - DELIST.20/11/17,AMER
US00766T1007,AECOM,AMER
US00770C1018,ADVANCED EMISSIONS SLTN.,AMER
US00770F1049,AEGION A,AMER
US00771V1089,AERIE PHARMACEUTICALS,AMER
US00773J1034,AEGLEA BIOTHERAPEUTICS,AMER
US00773T1016,ADVANSIX,AMER
US00773U1088,ADVERUM BIOTCHS.,AMER
US0077861062,AEROHIVE NETWORKS DEAD - DELIST.09/08/19,AMER
US0078001056,AEROJET ROCKETDYNE HDG.,AMER
US0079031078,ADVANCED MICRO DEVICES,AMER
US00790R1041,ADVANCED DRAINAGE SYS.,AMER
US00790T1007,ADVANCED ACCLR.APPS.ADR 1:2,AMER
US00790X1019,ADVANCED DISPOSAL SVS. DEAD - DELIST.30/10/20,AMER
US0079731008,ADVANCED ENERGY INDS.,AMER
US0080731088,AEROVIRONMENT,AMER
US00817Y1082,AETNA DEAD - DELIST.29/11/18,AMER
US0081901003,AFFILIATED CMP.SVS.'A' DEAD - DELIST.18/02/10,AMER
US0082521081,AFFILIATED MANAGERS,AMER
US00846U1016,AGILENT TECHS.,AMER
US00847G7051,AGENUS,AMER
US00847J1051,AGILYSYS,AMER
US00847X1046,AGIOS PHARMACEUTICALS,AMER
US00848H1086,AGEX THERAPEUTICS,AMER
US0084921008,AGREE REALTY,AMER
US00856G1094,AGROFRESH SOLUTIONS,AMER
US00912X3026,AIR LEASE,AMER
US0091581068,AIR PRDS.& CHEMS.,AMER
US00922R1059,AIR TRANSPORT SVS.GP.,AMER
US0093631028,AIRGAS DEAD - DELIST.23/05/16,AMER
US00938A1043,AIRGAIN,AMER
US00941Q1040,AIRNET TECH.ADS 1:10,EM
US00971T1016,AKAMAI TECHS.,AMER
US0097281069,AKORN DEAD - DELIST.05/10/20,AMER
US00972D1054,AKEBIA THERAPEUTICS,AMER
US00972L1070,AKCEA THERAPEUTICS DEAD - DELIST.13/10/20,AMER
US00973N1028,AKOUSTIS TECHNOLOGIES,AMER
US0113111076,ALAMO GROUP,AMER
US0116421050,ALARMCOM HOLDINGS,AMER
US0116591092,ALASKA AIR GROUP,AMER
US01167P1012,ALASKA COMMS.SYS.GP.,AMER
US0123481089,ALBANY INTL.'A',AMER
US0124231095,ALBANY MOLECULR.RESH. DEAD - DELIST.01/09/17,AMER
US0126531013,ALBEMARLE,AMER
US01345P1066,ALBIREO PHARMA,AMER
US0138721065,ALCOA,AMER
US0144421072,ALECTOR,AMER
US01446U1034,ALERUS FINL.,AMER
US0144911049,ALEXANDER & BALDWIN,AMER
US01449J1051,ALERE DEAD - DELIST.03/10/17,AMER
US0147521092,ALEXANDER'S,AMER
US0152711091,ALEXANDRIA RLST.EQTIES.,AMER
US0153511094,ALEXION PHARMS.,AMER
US01609W1027,ALIBABA GROUP HOLDING ADR 1:8,EM
US0162301040,ALICO,AMER
US0162551016,ALIGN TECHNOLOGY,AMER
US0162592028,ALIMERA SCIENCES,AMER
